date,AK_Fairbanks_11_NE,AK_Sitka_1_NE,AK_St._Paul_4_NE,AK_Utqia?vik_formerly_Barrow_4_ENE,AL_Gadsden_19_N,AL_Selma_13_WNW,AZ_Elgin_5_S,AZ_Tucson_11_W,CA_Merced_23_WSW,CA_Redding_12_WNW,CA_Stovepipe_Wells_1_SW,CO_Boulder_14_W,CO_Cortez_8_SE,CO_Dinosaur_2_E,CO_La_Junta_17_WSW,CO_Montrose_11_ENE,CO_Nunn_7_NNE,FL_Titusville_7_E,GA_Brunswick_23_S,GA_Newton_11_SW,GA_Newton_8_W,GA_Watkinsville_5_SSE,HI_Hilo_5_S,HI_Mauna_Loa_5_NNE,IA_Des_Moines_17_E,ID_Arco_17_SW,ID_Murphy_10_W,IL_Champaign_9_SW,IL_Shabbona_5_NNE,KS_Manhattan_6_SSW,KS_Oakley_19_SSW,KY_Bowling_Green_21_NNE,KY_Versailles_3_NNW,LA_Lafayette_13_SE,LA_Monroe_26_N,ME_Limestone_4_NNW,ME_Old_Town_2_W,MI_Chatham_1_SE,MN_Goodridge_12_NNW,MO_Chillicothe_22_ENE,MS_Newton_5_ENE,MT_St._Mary_1_SSW,MT_Wolf_Point_29_ENE,MT_Wolf_Point_34_NE,NC_Asheville_13_S,NC_Asheville_8_SSW,ND_Medora_7_E,NE_Harrison_20_SSE,NE_Lincoln_11_SW,NE_Lincoln_8_ENE,NE_Whitman_5_ENE,NH_Durham_2_N,NH_Durham_2_SSW,NM_Los_Alamos_13_W,NM_Socorro_20_N,NV_Baker_5_W,NV_Mercury_3_SSW,NY_Ithaca_13_E,NY_Millbrook_3_W,OK_Goodwell_2_E,OK_Stillwater_2_W,OK_Stillwater_5_WNW,ON_Egbert_1_W,OR_John_Day_35_WNW,OR_Riley_10_WSW,RI_Kingston_1_NW,RI_Kingston_1_W,SC_Blackville_3_W,SC_McClellanville_7_NE,SD_Buffalo_13_ESE,SD_Sioux_Falls_14_NNE,TN_Crossville_7_NW,TX_Edinburg_17_NNE,TX_Monahans_6_ENE,TX_Muleshoe_19_S,TX_Palestine_6_WNW,VA_Cape_Charles_5_ENE,WA_Darrington_21_NNE,WI_Necedah_5_WNW,WV_Elkins_21_ENE,WY_Lander_11_SSE,WY_Moose_1_NNE,AL_Courtland_2_WSW,AL_Cullman_3_ENE,AL_Guntersville_2_SW,AL_Valley_Head_1_SSW,PA_Avondale_2_N,AL_Fairhope_3_NE,AL_Russellville_4_SSE,AL_Scottsboro_2_NE,OR_Corvallis_10_SSW,WA_Quinault_4_NE,ND_Northgate_5_ESE,SD_Pierre_24_S,OH_Coshocton_8_NNE,AR_Batesville_8_WNW,TX_Bronte_11_NNE,FL_Everglades_City_5_NE,NM_Las_Cruces_20_N,TX_Panther_Junction_2_N,AL_Clanton_2_NE,AL_Gainesville_2_NE,AL_Greensboro_2_WNW,AL_Selma_6_SSE,NC_Durham_11_W,VA_Charlottesville_2_SSE,AL_Muscle_Shoals_2_N,MO_Joplin_24_N,MO_Salem_10_W,MN_Sandstone_6_W,SD_Aberdeen_35_WNW,MT_Dillon_18_WSW,WA_Spokane_17_SSW,UT_Brigham_City_28_WNW,WY_Sundance_8_NNW,CA_Yosemite_Village_12_W,MI_Gaylord_9_SSW,IN_Bedford_5_WNW,UT_Torrey_7_E,TX_Port_Aransas_32_NNE,FL_Sebring_23_SSE,AL_Brewton_3_NNE,AL_Thomasville_2_S,AL_Troy_2_W,MS_Holly_Springs_4_N,TX_Austin_33_NW,AZ_Yuma_27_ENE,CA_Fallbrook_5_NE,AZ_Williams_35_NNW,CA_Bodega_6_WSW,NV_Denio_52_WSW,MT_Lewistown_42_WSW,ND_Jamestown_38_WSW,CA_Santa_Barbara_11_W,OR_Coos_Bay_8_SW,AL_Highland_Home_2_S,AL_Talladega_10_NNE,AL_Northport_2_S,CO_Akron_A_4_E,CO_Eads_16_ENE,CO_Grand_Junction_9_W,CO_Saguache_2_WNW,CO_Stratton_24_N,AZ_Holbrook_17_ESE,NM_Carrizozo_1_W,NM_Reserve_1_W,UT_Tropic_9_SE,AK_Sand_Point_1_ENE,AK_Port_Alsworth_1_SW,CO_Rocky_Ford_1_ESE,CO_Center_A_4_SSW,NM_Taos_27_NW,AZ_Cameron_25_SSE,AZ_Heber_3_SE,NM_Clovis_7_N,AZ_Bowie_23_SSE,AZ_Coolidge_5_W,AZ_Camp_Verde_3_N,AZ_Phoenix_7_S,CO_Kim_9_WSW,CO_Springfield_6_WSW,NM_Clayton_3_ENE,NM_Mills_6_WSW,NM_Raton_26_ESE,NM_Santa_Fe_20_WNW,CO_Colorado_Springs_23_NW,CO_Genoa_35_N,CO_Woodland_Park_14_WSW,NM_Artesia_2_WNW,NM_Mountainair_2_WSW,NM_Socorro_17_WSW,CO_Buena_Vista_2_SSE,CO_Craig_30_N,CO_Eagle_13_SSE,CO_Meeker_15_W,CO_Rifle_23_NW,UT_Midway_3_NE,UT_Provo_22_E,AK_Kenai_29_ENE,AK_Red_Dog_Mine_3_SSW,AZ_Kayenta_16_WSW,AZ_Page_9_WSW,AZ_Tsaile_1_SSW,NM_Aztec_43_E,NM_Grants_2_S,NM_Vaughn_36_SSE,UT_Blanding_26_SSW,UT_Bluff_32_NW,UT_Cedar_City_18_SSE,UT_Delta_4_NE,UT_Mexican_Hat_10_NW,UT_Milford_42_WNW,UT_Monticello_24_NW,UT_St._George_15_NE,AZ_Ajo_29_S,AZ_Amado_23_W,AZ_Gila_Bend_3_ENE,AZ_Lake_Havasu_City_19_SE,NM_Hagerman_10_ESE,NM_Nageezi_18_SSW,NM_Ramah_9_SE,SA_Tiksi_4_SSE,AZ_Safford_5_NNE,AZ_Whiteriver_A_1_SW,NM_Elida_14_SW,NM_Las_Vegas_6_NE,OK_Goodwell_2_SE,AK_Tok_70_SE,AZ_Fredonia_7_SSE,AZ_Kingman_8_NE,AZ_Meadview_7_N,NM_Hachita_7_ESE,UT_Beaver_15_E,UT_Grantsville_12_WNW,UT_Manila_18_ESE,UT_Price_3_E,UT_Spanish_Valley_25_SW,UT_Vernal_23_SSE,NM_Pinon_8_SSE,AK_Gustavus_2_NE,AK_Metlakatla_6_S,AK_King_Salmon_42_SE,AK_Glennallen_64_N,AK_Ivotuk_1_NNE,AK_Deadhorse_3_S,AK_Ruby_44_ESE,AK_Denali_27_N,AK_Selawik_28_E,AK_Yakutat_3_SSE,OH_Wooster_3_SSE,AK_Cordova_14_ESE,AK_Toolik_Lake_5_ENE,AK_Bethel_87_WNW,AK_Aleknagik_1_NNE
04-11-2020 00:00,,275.15,275.85,265.25,283.75,284.75,291.65,296.35,288.05,290.15,296.45,281.35,285.65,286.45,287.75,281.15,287.25,296.25,288.25,286.25,285.65,284.65,296.75,280.65,288.65,284.75,284.35,287.55,286.95,290.95,289.55,288.05,286.55,287.35,286.05,266.25,270.25,284.25,281.65,287.85,285.25,282.75,284.05,287.15,281.75,281.65,285.75,284.15,290.05,289.85,289.45,277.05,277.15,279.65,287.95,286.35,291.35,281.35,280.45,,291.15,290.35,284.45,287.95,282.85,279.65,279.45,285.15,287.05,283.35,287.25,283.05,292.65,292.95,290.45,288.45,284.55,285.05,286.55,282.85,286.95,278.45,284.85,284.05,,283.45,282.15,287.15,284.15,284.25,290.15,,283.25,288.85,,286.05,288.25,295.75,,290.45,285.55,285.65,286.05,285.15,283.75,287.55,285.05,289.15,285.55,284.45,286.25,280.95,284.05,284.55,286.55,289.05,288.15,287.55,285.65,,295.05,286.25,285.55,285.95,285.25,290.85,296.35,298.65,285.65,286.75,283.95,285.15,284.05,286.75,288.85,288.85,285.15,286.15,,,,,,,,,,273.95,258.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.35,262.25,,,,,,,,,,,,,,,,,,,,,,,,,,,289.25,245.25,,,,,,,,,,,,272.35,279.25,265.65,251.55,260.95,261.95,244.65,252.45,254.95,267.75,286.05,262.25,257.75,265.85,268.45
05-11-2020 00:00,,272.65,278.95,263.45,285.55,286.75,291.05,298.25,287.95,295.35,296.75,283.15,286.35,285.15,285.75,281.95,285.45,297.95,294.35,290.25,290.15,286.15,296.05,284.65,287.35,282.95,285.35,287.15,286.95,288.15,287.55,288.35,286.45,289.05,287.55,278.75,281.55,281.35,278.15,288.85,286.65,281.75,284.05,287.55,282.15,281.85,287.35,282.65,287.15,285.65,288.65,282.65,282.85,279.75,286.85,286.35,293.75,284.85,285.65,,288.35,287.45,286.45,288.95,283.15,284.65,284.85,289.55,291.65,285.65,287.25,283.05,294.05,292.35,290.55,293.85,288.15,282.95,287.25,285.45,284.75,278.45,285.85,284.95,,285.35,284.35,289.25,284.85,284.95,285.55,283.35,281.65,290.55,,287.15,290.25,298.95,288.15,293.05,286.65,286.85,287.75,286.75,285.75,288.25,286.05,289.05,289.05,283.55,285.15,282.05,283.25,284.35,286.55,289.95,284.55,289.15,284.35,,297.55,289.15,287.25,288.75,286.25,293.95,298.25,300.55,286.25,286.15,285.35,286.15,281.95,291.15,285.35,289.55,285.95,287.35,,,,,,,,,,277.55,263.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.35,265.45,,,,,,,,,,,,,,,,,,,,,,,,,,,290.15,248.05,,,,,,,,,,,,268.05,278.25,269.35,250.65,265.45,263.15,251.55,261.65,261.15,265.05,287.85,264.85,259.75,273.95,272.35
06-11-2020 00:00,,273.55,279.35,266.05,288.55,290.75,292.05,301.55,285.65,284.95,298.75,280.55,284.95,285.65,287.25,282.55,284.15,296.35,295.65,292.95,293.05,289.95,296.75,285.65,288.25,283.35,286.55,286.45,287.65,287.85,289.45,287.95,286.25,291.35,288.35,283.15,286.25,287.45,281.75,288.85,288.85,275.05,279.85,279.25,284.55,284.35,279.55,283.55,289.25,287.45,289.05,287.85,288.15,277.75,285.25,288.55,292.35,284.75,288.15,,289.75,288.65,287.05,279.25,279.75,288.35,287.25,292.65,293.05,282.65,289.45,284.55,294.05,291.05,287.25,292.05,289.05,278.75,286.85,284.15,284.15,276.95,287.25,287.85,,287.05,286.95,293.55,286.75,287.35,281.05,280.65,276.15,291.85,,285.75,287.95,298.75,287.65,291.65,290.35,290.05,291.85,290.45,288.85,290.65,287.15,288.85,287.05,287.25,285.55,278.65,276.05,286.45,286.55,277.45,286.95,286.85,284.65,,297.25,292.35,292.05,292.25,286.35,292.45,299.15,292.35,289.25,285.35,275.95,279.05,281.05,290.15,281.55,292.25,289.75,290.75,,,,,,,,,,280.95,273.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.65,270.35,,,,,,,,,,,,,,,,,,,,,,,,,,,289.75,260.35,,,,,,,,,,,,267.55,275.05,277.05,257.15,270.15,269.05,268.15,271.55,270.75,269.85,287.65,267.45,268.05,276.15,276.55
07-11-2020 00:00,,272.85,276.95,271.95,290.15,290.95,290.75,293.35,283.45,283.25,291.05,278.45,278.05,282.95,293.95,278.95,283.75,298.95,296.75,295.35,295.15,292.35,295.65,283.05,289.55,279.45,276.55,285.45,287.45,291.95,290.45,290.85,286.35,294.45,290.05,282.25,287.45,288.55,279.85,288.75,292.75,268.35,272.55,271.05,284.65,284.65,274.35,284.45,292.15,292.85,288.85,288.95,288.85,281.15,291.55,278.95,281.85,284.45,285.85,,291.75,291.25,288.75,278.25,274.65,288.35,287.65,295.45,294.95,280.25,290.85,286.75,293.75,292.25,286.45,291.25,289.35,275.35,288.85,285.25,283.65,278.95,288.85,288.75,,288.35,286.75,294.55,287.95,288.35,278.65,277.75,269.85,285.05,,287.55,288.95,297.25,289.15,290.35,289.75,290.95,292.05,290.05,291.15,292.65,289.35,288.85,288.45,289.35,277.45,278.45,274.65,283.95,288.05,271.05,290.05,286.95,281.15,,297.75,292.65,291.55,293.15,289.95,292.05,289.95,284.05,280.15,284.45,268.85,278.35,275.85,284.75,282.05,291.85,290.35,290.65,,,,,,,,,,280.85,274.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.95,271.95,,,,,,,,,,,,,,,,,,,,,,,,,,,288.65,262.45,,,,,,,,,,,,266.25,275.85,278.65,256.75,270.05,272.15,274.55,270.25,271.35,269.05,285.45,268.75,268.85,274.65,276.05
08-11-2020 00:00,,276.15,276.65,266.55,293.25,293.25,284.55,287.45,281.25,278.55,285.85,271.75,272.35,275.05,287.05,270.95,280.65,297.85,296.75,296.45,295.85,293.05,295.35,282.55,291.15,269.15,271.65,290.05,288.95,292.65,291.45,295.25,290.35,294.55,293.65,277.05,283.25,284.15,285.95,292.85,292.35,262.75,269.05,267.35,287.65,287.55,269.35,279.45,291.55,291.75,280.65,286.75,286.65,275.15,287.45,270.95,278.55,283.95,285.25,,291.85,290.35,287.25,274.35,269.25,286.55,286.35,294.95,295.95,276.85,289.65,290.35,295.95,294.95,291.45,293.35,289.15,275.65,288.75,285.85,274.25,269.45,292.85,292.65,,293.85,287.75,297.05,293.65,290.85,276.25,276.25,269.45,282.55,,290.05,292.35,296.45,290.85,293.05,293.05,293.55,294.35,293.65,290.75,292.65,293.95,293.05,289.65,290.15,281.15,266.65,272.65,273.05,275.95,267.55,289.15,292.55,274.05,,296.25,295.75,293.75,294.65,294.55,292.95,286.85,283.35,272.85,282.45,265.95,265.75,280.55,285.75,277.15,294.25,294.25,295.55,,,,,,,,,,278.25,275.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.15,266.85,,,,,,,,,,,,,,,,,,,,,,,,,,,291.25,266.45,,,,,,,,,,,,271.45,274.35,276.95,268.95,264.15,265.55,271.45,269.55,268.65,276.45,287.35,277.05,263.35,272.95,275.55
09-11-2020 00:00,,276.15,277.15,261.45,294.15,294.35,279.05,283.05,278.35,277.65,285.35,266.25,268.85,271.25,278.55,267.75,272.15,298.25,297.65,297.45,297.35,294.15,294.75,283.65,285.65,267.15,271.65,291.75,292.15,286.65,280.55,296.15,292.05,296.65,293.65,284.65,286.05,287.65,270.55,293.85,292.05,263.15,258.75,262.35,290.15,290.85,264.65,269.15,282.65,283.65,269.95,285.85,286.25,270.15,281.15,266.45,276.25,285.25,285.45,,294.55,294.25,289.25,273.75,268.35,286.45,286.05,295.95,295.55,266.45,280.45,289.95,298.05,296.15,290.35,296.25,288.65,273.45,288.15,286.85,267.85,267.45,292.35,293.45,,293.45,287.85,296.75,291.65,293.65,274.55,275.15,261.05,269.05,,294.45,293.65,299.55,283.85,298.55,294.85,292.75,294.55,294.15,290.65,292.75,293.65,293.85,291.45,281.35,268.35,258.25,268.35,271.05,263.35,268.85,291.75,292.75,271.35,,298.95,296.05,294.85,295.65,292.95,294.75,285.05,284.75,269.85,281.05,265.15,264.75,267.05,283.05,277.25,295.05,295.25,294.15,,,,,,,,,,278.75,270.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.15,260.95,,,,,,,,,,,,,,,,,,,,,,,,,,,285.85,260.95,,,,,,,,,,,,273.55,278.45,274.95,262.15,255.45,256.05,267.55,268.05,263.35,275.15,289.75,274.85,258.65,275.55,275.45
10-11-2020 00:00,,272.95,278.05,263.45,292.45,295.15,278.85,282.25,279.85,279.45,285.65,264.25,267.75,269.15,274.75,266.65,268.25,298.45,297.65,297.55,297.65,293.25,295.65,281.15,275.65,266.95,275.45,287.95,285.55,273.35,275.25,295.35,293.25,296.35,294.65,289.25,286.55,281.55,266.75,282.25,293.85,270.15,261.55,265.45,290.05,290.45,267.95,268.15,270.85,271.35,271.35,285.85,285.55,268.05,275.65,267.65,277.55,287.55,287.75,,283.85,282.95,290.65,276.25,274.85,285.75,285.45,296.65,296.55,271.05,266.85,292.05,297.05,286.25,282.15,295.15,291.55,274.95,277.95,288.75,269.65,266.75,291.85,292.35,,293.05,288.05,296.85,291.15,293.45,280.15,276.85,261.85,270.75,,291.75,285.35,300.95,277.55,290.15,294.45,293.45,295.05,295.15,291.55,291.95,292.65,283.25,286.85,270.25,268.65,262.45,271.55,272.15,267.15,273.55,288.75,291.75,272.65,,299.55,296.35,294.55,296.25,292.15,292.95,284.25,286.25,269.65,281.95,270.65,269.85,267.05,282.15,281.95,295.75,294.55,295.35,,,,,,,,,,280.05,275.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.05,269.35,,,,,,,,,,,,,,,,,,,,,,,,,,,277.85,260.35,,,,,,,,,,,,271.35,274.95,276.85,259.65,266.15,256.85,273.75,271.65,272.75,271.75,292.55,273.45,265.65,275.35,277.75
11-11-2020 00:00,,274.65,275.45,264.55,292.45,296.75,281.95,284.05,279.95,280.95,285.05,265.65,270.55,272.25,273.25,267.55,274.15,299.75,298.35,298.85,298.85,295.95,295.05,279.85,276.95,267.95,271.45,276.55,275.35,278.25,274.25,285.85,286.05,296.85,289.55,286.35,284.75,273.65,266.65,276.85,294.75,265.45,267.15,265.05,293.35,293.65,266.75,272.25,276.95,277.45,275.35,290.75,289.85,269.45,276.55,272.95,279.45,286.85,291.35,,281.15,279.85,284.65,275.95,268.15,289.65,289.35,297.75,297.85,268.35,267.55,288.35,297.35,287.55,281.95,291.95,293.95,275.35,275.85,288.25,271.05,266.45,291.15,292.65,,292.75,289.95,297.75,291.05,291.95,278.75,276.95,265.65,276.35,,282.05,285.15,299.45,278.55,288.85,296.05,294.45,295.35,296.75,295.15,291.75,290.65,277.85,278.15,269.45,273.15,264.35,268.45,269.75,266.55,278.35,279.25,281.35,273.65,,298.55,297.35,296.15,297.15,287.15,291.65,286.15,287.15,274.85,282.15,267.95,262.85,270.35,282.35,280.45,297.05,294.45,294.85,,,,,,,,,,277.65,275.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.15,271.85,,,,,,,,,,,,,,,,,,,,,,,,,,,275.45,259.45,,,,,,,,,,,,274.75,274.55,275.25,266.65,264.25,259.75,270.05,269.75,270.55,275.75,285.05,276.45,263.65,274.15,276.65
12-11-2020 00:00,267.05,276.35,274.75,260.75,286.35,287.55,282.45,286.35,280.95,280.85,290.05,263.85,274.65,271.45,272.25,269.95,271.45,298.65,297.95,294.25,294.25,293.65,295.35,280.05,277.35,265.15,269.55,277.55,278.35,277.45,273.45,281.85,279.45,293.55,287.05,280.05,282.75,276.75,262.95,280.25,289.25,269.25,262.15,262.25,291.45,290.55,266.05,268.85,271.25,271.15,270.35,285.15,284.95,273.65,278.15,269.75,282.35,275.85,284.55,,284.55,283.75,277.55,275.85,267.15,286.45,286.45,295.25,295.05,266.75,265.25,283.35,297.95,289.15,282.95,292.25,290.85,275.45,277.15,280.55,268.45,261.95,286.55,285.55,,288.45,286.25,291.05,285.95,286.45,276.65,277.05,259.65,268.95,,281.25,290.05,299.85,280.95,290.85,289.65,287.45,287.35,288.45,290.25,286.75,286.45,282.15,278.95,269.05,265.65,262.45,270.25,267.85,264.75,278.15,277.15,279.05,273.65,,299.25,289.95,288.05,290.55,284.65,293.65,287.45,288.65,278.75,281.85,271.55,267.15,264.15,283.65,280.05,290.05,287.35,287.15,,,,,,,,,,274.95,273.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.55,267.75,,,,,,,,,,,,,,,,,,,,,,,,,,,277.35,254.55,,,,,,,,,,,,275.05,278.45,,265.45,256.85,256.65,267.65,268.65,267.35,275.25,278.65,274.55,257.25,273.35,275.35
13-11-2020 00:00,262.95,274.85,274.35,262.35,285.15,288.35,283.35,288.25,282.45,280.05,287.65,271.15,276.65,272.05,277.65,272.65,273.45,297.45,294.15,291.65,291.55,290.15,294.55,279.15,271.95,267.05,274.75,273.45,273.95,273.65,275.15,282.55,281.35,292.25,288.85,271.65,273.65,268.95,266.65,272.75,288.45,272.65,267.45,271.05,285.35,284.85,272.95,276.05,273.05,272.05,276.05,276.05,276.65,273.15,280.45,277.75,282.15,275.15,278.05,,278.65,277.85,276.25,279.55,274.45,280.25,280.15,293.45,294.35,273.35,266.65,281.25,299.85,287.45,279.95,294.25,284.65,276.75,270.35,278.55,273.55,265.75,285.95,285.65,,285.05,281.55,292.05,285.65,286.15,281.25,279.05,268.55,275.65,,283.55,286.65,300.35,283.75,292.25,289.45,288.25,288.35,289.75,286.35,285.75,286.15,276.65,278.65,266.25,270.85,263.65,276.25,270.05,274.05,275.95,274.25,278.25,274.25,,296.75,290.45,288.75,290.85,284.85,293.85,288.85,287.35,279.25,283.35,271.15,273.45,270.75,284.05,282.15,,287.75,288.95,,,,,,,,,,275.35,268.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.65,263.05,,,,,,,,,,,,,,,,,,,,,,,,,,,275.55,258.75,,,,,,,,,,,,274.65,276.15,,261.85,252.05,254.65,262.85,266.45,258.15,274.25,277.85,274.05,253.65,272.15,270.95
14-11-2020 00:00,261.65,274.15,274.25,265.85,285.05,288.75,284.55,287.45,282.05,279.35,288.95,264.95,272.15,272.55,278.75,270.85,275.95,295.45,292.95,290.75,290.35,287.15,293.45,278.15,278.45,267.85,275.75,275.85,275.95,286.35,280.15,283.95,280.65,292.35,290.55,274.75,277.15,271.45,273.05,281.15,289.55,271.25,271.55,272.15,282.95,282.65,274.95,275.15,279.45,279.65,277.15,276.15,276.55,272.45,284.75,273.95,283.55,274.15,276.85,,291.85,291.55,275.85,276.95,271.95,277.25,276.85,289.55,292.45,274.25,273.95,282.25,300.35,289.65,284.95,297.05,284.05,276.75,274.75,277.95,272.15,269.95,287.15,286.45,,284.25,278.35,291.65,286.45,285.55,280.55,276.55,271.45,279.05,,287.15,292.65,300.55,285.35,293.85,289.05,289.85,290.45,289.45,284.15,284.15,287.35,288.55,283.25,273.15,276.55,268.55,274.85,272.65,270.85,278.15,272.85,279.05,276.25,,298.85,290.55,289.95,290.75,287.25,296.15,290.15,290.05,277.85,282.65,271.45,270.75,277.25,288.85,281.25,291.15,287.95,290.25,,,,,,,,,,273.95,265.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.55,260.35,,,,,,,,,,,,,,,,,,,,,,,,,,,283.75,260.35,,,,,,,,,,,,273.35,276.85,263.05,256.15,255.85,260.65,254.05,261.35,250.15,272.15,274.75,272.65,256.45,268.15,269.05
15-11-2020 00:00,257.55,271.75,274.25,265.45,282.95,285.75,284.05,288.65,,282.35,290.15,266.55,274.95,274.75,278.25,272.85,276.05,297.85,295.45,293.05,292.45,288.55,294.45,278.05,276.75,271.15,278.45,280.05,278.35,281.35,275.85,285.45,283.85,291.05,285.65,270.75,274.45,275.95,266.05,279.75,285.15,273.35,267.55,269.25,286.25,289.15,273.55,274.35,278.75,276.75,275.35,276.55,276.75,275.25,279.05,279.75,283.85,276.55,278.75,,281.85,280.45,279.65,281.45,276.35,279.25,278.55,293.75,294.85,272.35,272.15,281.95,298.65,284.95,279.45,288.25,287.25,277.55,276.15,282.05,274.45,270.65,284.55,284.35,,282.55,281.75,293.75,283.35,284.05,283.55,280.45,269.35,275.75,,283.85,281.35,301.05,281.95,287.45,285.95,285.95,286.25,287.45,289.45,285.85,284.75,280.95,277.45,270.75,271.65,270.55,277.95,274.85,270.15,283.05,277.95,284.65,275.75,,298.75,292.45,288.75,290.75,284.45,288.85,290.25,295.45,279.35,283.85,276.35,272.85,271.85,286.35,284.55,290.65,284.45,285.55,,,,,,,,,,272.75,262.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.15,262.05,,,,,,,,,,,,,,,,,,,,,,,,,,,277.55,256.15,,,,,,,,,,,,270.15,274.85,259.75,257.35,256.95,261.75,245.45,255.55,250.15,269.25,282.55,268.65,255.05,266.95,266.95
16-11-2020 00:00,254.05,271.85,277.05,268.35,280.35,281.55,286.95,294.35,283.65,285.55,290.05,275.75,280.75,280.45,281.15,278.15,280.85,296.15,289.55,287.05,286.35,283.75,294.05,279.05,278.15,273.75,280.75,279.45,275.95,282.95,280.55,281.65,279.75,287.15,283.45,275.35,280.85,271.95,263.35,280.65,282.15,274.95,268.75,268.95,278.95,278.55,274.05,276.95,280.85,279.25,279.05,280.65,280.35,278.15,280.65,283.15,286.05,277.55,279.05,,284.45,282.75,275.45,283.25,279.85,279.35,278.95,286.25,287.95,276.65,274.15,277.75,296.15,288.35,285.55,284.45,287.85,277.15,273.05,276.05,278.55,274.45,281.65,281.15,,280.05,281.25,286.15,280.65,281.55,284.75,281.55,268.45,278.75,,281.85,283.35,299.75,282.65,287.75,283.05,282.85,283.15,282.75,283.15,282.85,281.85,283.05,280.05,268.75,271.15,268.95,276.85,279.35,274.65,288.95,272.05,280.65,277.75,,298.05,285.55,283.85,284.25,281.35,288.25,293.35,298.55,284.15,288.75,280.15,277.65,268.25,290.55,285.35,285.15,281.75,283.35,,,,,,,,,,273.65,260.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.45,267.85,,,,,,,,,,,,,,,,,,,,,,,,,,,282.85,248.95,,,,,,,,,,,,268.05,275.05,257.35,251.65,265.75,265.65,243.45,257.05,257.95,266.85,277.45,266.45,262.85,263.75,265.15
17-11-2020 00:00,257.55,271.75,278.15,267.35,281.85,282.15,289.35,298.35,286.75,282.95,289.35,278.45,283.05,280.15,283.15,279.05,281.95,292.75,288.05,285.75,285.25,284.85,295.15,281.95,273.85,275.55,282.15,275.05,273.75,280.75,283.15,278.85,275.45,287.35,284.45,270.25,275.05,269.65,265.25,276.25,283.55,280.65,270.65,273.05,277.85,277.55,277.45,279.15,279.65,278.35,282.45,276.85,276.65,275.85,282.35,283.65,288.25,272.55,274.45,,284.55,283.55,269.95,287.05,280.05,276.45,276.15,284.85,286.95,278.95,,277.15,293.95,288.45,283.35,286.75,282.55,279.55,271.85,272.45,282.15,269.35,282.05,280.65,,279.55,277.75,286.55,281.15,280.45,283.05,283.25,269.25,278.55,,281.55,283.95,296.25,283.95,287.85,282.95,283.65,283.85,283.45,281.85,279.25,282.45,281.75,277.95,266.35,272.35,271.55,280.25,282.25,281.75,282.35,269.65,277.75,276.95,,294.25,285.05,284.15,284.65,281.05,289.35,292.95,295.35,286.05,286.25,279.25,282.55,271.25,285.75,284.55,286.75,281.45,283.75,,,,,,,,,,277.35,263.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.75,268.45,,,,,,,,,,,,,,,,,,,,,,,,,,,284.05,246.75,,,,,,,,,,,,269.65,275.95,261.35,248.35,264.15,267.75,244.45,261.85,257.55,265.25,275.55,264.85,264.05,264.75,262.85
18-11-2020 00:00,262.65,272.25,276.15,262.45,280.75,282.25,292.85,297.25,287.25,282.75,297.45,280.85,284.35,284.55,288.05,282.25,281.85,294.65,286.95,283.65,283.35,281.95,295.25,282.45,282.35,276.75,280.35,276.25,277.35,289.85,286.65,278.95,275.65,286.95,284.25,267.35,269.75,271.35,274.45,283.95,283.45,276.85,272.65,274.95,277.85,277.15,281.25,286.25,287.95,285.55,287.25,269.45,268.95,277.15,285.35,284.05,291.15,267.75,268.75,,289.05,288.65,268.65,283.15,276.45,271.65,271.15,281.45,281.45,284.25,280.65,277.65,293.95,290.95,286.85,290.35,277.55,278.85,277.95,270.45,284.15,276.05,280.75,280.65,,279.95,272.25,286.95,280.45,280.55,281.55,278.75,272.95,285.35,,280.85,285.35,294.95,285.75,288.75,284.05,283.55,284.15,282.35,277.35,276.85,281.45,286.65,282.55,274.45,278.95,277.25,277.45,284.45,283.05,276.25,270.25,277.15,284.15,,293.25,284.25,284.05,284.85,282.15,290.05,293.85,289.35,285.95,284.95,273.85,276.95,279.15,284.45,282.75,284.25,282.15,283.95,,,,,,,,,,276.55,262.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.45,268.05,,,,,,,,,,,,,,,,,,,,,,,,,,,291.45,243.55,,,,,,,,,,,,271.05,275.65,265.35,251.55,264.85,261.85,244.55,261.95,256.65,268.35,274.35,267.65,263.45,266.25,264.85
